time,i_bus_d,i_bus_q,p,q
0.09218436873747494,0.0,0.0,0.0,0.0
0.09418837675350701,0.0,0.0,0.0,0.0
0.09619238476953906,0.0,0.0,0.0,0.0
0.09819639278557113,0.0,0.0,0.0,0.0
0.1002004008016032,-1.327692128103834,0.049517803261422945,0.08826091999343624,0.08826091999343624
0.10220440881763526,-9.621897385335252,3.6483153754790347,5.294555718643905,5.294555718643905
0.10420841683366733,-11.401685475266582,7.789702997394803,9.533895223226327,9.533895223226327
0.1062124248496994,-10.631848823903603,9.903774040975511,10.556047483452042,10.556047483452042
0.10821643286573146,-9.627649588904745,10.408931497792189,10.051874576623403,10.051874576623403
0.11022044088176351,-9.089914362484414,10.248354540427053,9.382765695179613,9.382765695179613
0.11222444889779558,-8.949355467359226,10.005436880359813,9.00998652240084,9.00998652240084
0.11422845691382764,-8.981248089340545,9.869033716315826,8.903032186803088,8.903032186803088
0.11623246492985971,-9.03929130433703,9.830807303159814,8.91767797582617,8.91767797582617
0.11823647294589178,-9.073174692635414,9.837457255307479,8.954903212654076,8.954903212654076
0.12024048096192384,-9.082951467174023,9.852151591283752,8.978244916633685,8.978244916633685
0.1222444889779559,-9.081300359511808,9.861339076733803,8.98580123029932,8.98580123029932
0.12424849699398796,-9.07748667785108,9.86436584029387,8.985323890886022,8.985323890886022
0.12625250501002003,-9.075030604822501,9.864162499736349,8.982894114983495,8.982894114983495
0.1282565130260521,-9.074278268784308,9.863202345437555,8.981264330318801,8.981264330318801
0.13026052104208416,-9.074340082646838,9.86247599828921,8.980604037618088,8.980604037618088
0.13226452905811623,-9.07455363962986,9.862201066263678,8.980526681496599,8.980526681496599
0.1342685370741483,-9.074577506429861,9.862288923921133,8.980634986955014,8.980634986955014
0.13627254509018036,-9.074405673249377,9.862608555673825,8.980794292257551,8.980794292257551
0.13827655310621242,-9.074105905465638,9.863063281492279,8.98097076391638,8.98097076391638
0.1402805611222445,-9.07363831686277,9.863447816811584,8.980925757010272,8.980925757010272
0.14228456913827653,-9.073173208496542,9.863802645442039,8.98085373498044,8.98085373498044
0.1442885771543086,-9.072732534998933,9.864050330551523,8.980698228764089,8.980698228764089
0.14629258517034066,-9.072372387861481,9.864243984595582,8.980562506583079,8.980562506583079
0.14829659318637273,-9.072064377928323,9.864373840689346,8.980411167307613,8.980411167307613
0.1503006012024048,-9.071800691011866,9.864491116668244,8.980287638413504,8.980287638413504
0.15230460921843686,-9.071550609435654,9.86463253998626,8.980200280425407,8.980200280425407
0.15430861723446893,-9.071275286447799,9.864808947422102,8.980124544582887,8.980124544582887
0.156312625250501,-9.0709658022133,9.865036107088358,8.98006789895401,8.98006789895401
0.15831663326653306,-9.070611800107613,9.86528583830779,8.979993154988385,8.979993154988385
0.16032064128256512,-9.070127300161882,9.865451127134627,8.979716759151188,8.979716759151188
0.1623246492985972,-9.069735745262582,9.865713495633583,8.979620463341021,8.979620463341021
0.16432865731462926,-9.069452361672989,9.86606254443269,8.979707813565671,8.979707813565671
0.16633266533066132,-9.069076232491172,9.866284133314213,8.979585315501202,8.979585315501202
0.16833667334669336,-9.068716591939163,9.866483321855258,8.979455688268033,8.979455688268033
0.17034068136272543,-9.068373941424046,9.86667204465117,8.979331158909979,8.979331158909979
0.1723446893787575,-9.068041833374648,9.86685683758341,8.979212327259956,8.979212327259956
0.17434869739478956,-9.06771473622828,9.867048301676041,8.979104636260978,8.979104636260978
0.17635270541082163,-9.067383861518323,9.867249403734792,8.979003044381377,8.979003044381377
0.1783567134268537,-9.067045661659495,9.867458154552224,8.978902373122873,8.978902373122873
0.18036072144288576,-9.06675639729278,9.867712238565579,8.978890819549324,8.978890819549324
0.18236472945891782,-9.066425867064359,9.867935305588391,8.978811259912579,8.978811259912579
0.1843687374749499,-9.066013158835547,9.868090117360694,8.978589858026556,8.978589858026556
0.18637274549098196,-9.065526728774712,9.868135104534169,8.978193265573415,8.978193265573415
0.18837675350701402,-9.065348542283598,9.86847054745922,8.97836275695767,8.97836275695767
0.1903807615230461,-9.065025770499073,9.868642912851595,8.978240258059415,8.978240258059415
0.19238476953907813,-9.064716362119963,9.868810709493808,8.978125377275253,8.978125377275253
0.1943887775551102,-9.064314477238101,9.868868100179377,8.977817726050317,8.977817726050317
0.19639278557114226,-9.064116953883127,9.869140611752474,8.977907628410676,8.977907628410676
0.19839679358717432,-9.063828814910138,9.869310680062163,8.977814304279221,8.977814304279221
0.2004008016032064,-9.063539480773098,9.869470816486691,8.97771010585076,8.97771010585076
0.20240480961923846,-9.063089376494801,9.869454282089002,8.977285843628895,8.977285843628895
0.20440881763527052,-9.063147125020242,9.869919996537195,8.977797827390374,8.977797827390374
0.2064128256513026,-9.062881191351902,9.870071146250773,8.977705996030606,8.977705996030606
0.20841683366733466,-9.06245183006922,9.870075463513537,8.977321141388845,8.977321141388845
0.21042084168336672,-9.062021045139709,9.87002456007786,8.976880511954759,8.976880511954759
0.2124248496993988,-9.06178052476592,9.87015478962661,8.976791092510803,8.976791092510803
0.21442885771543085,-9.06171859102652,9.870463047702373,8.977039229950682,8.977039229950682
0.21643286573146292,-9.06148983072319,9.870580044105923,8.976947417970093,8.976947417970093
0.21843687374749496,-9.061097733713126,9.870508639792279,8.97652164740576,8.97652164740576
0.22044088176352702,-9.060884944384153,9.870617737083785,8.97643652435002,8.97643652435002
0.2224448897795591,-9.060856745132117,9.870910997410396,8.976700443730186,8.976700443730186
0.22444889779559116,-9.06048775273769,9.870825392624335,8.976281612459351,8.976281612459351
0.22645290581162322,-9.060298723251762,9.870920243094792,8.976203970004804,8.976203970004804
0.2284569138276553,-9.060293993413296,9.871198655312359,8.97647450698608,8.97647450698608
0.23046092184368736,-9.060326722942492,9.871455074190617,8.976757280411476,8.976757280411476
0.23246492985971942,-9.060169270377209,9.871539081984992,8.97669755275223,8.97669755275223
0.2344689378757515,-9.060013633328653,9.871614953421219,8.976631441235524,8.976631441235524
0.23647294589178355,-9.059494913372957,9.871325275017199,8.975875538531193,8.975875538531193
0.23847695390781562,-9.059362328608175,9.871394343405386,8.97582360420104,8.97582360420104
0.24048096192384769,-9.059232688582009,9.871455601339266,8.97576662975426,8.97576662975426
0.24248496993987975,-9.059113464927716,9.871512724456394,8.975715011976957,8.975715011976957
0.2444889779559118,-9.059168523167743,9.871750518020871,8.97599963105993,8.97599963105993
0.24649298597194386,-9.05890270546142,9.871618943309626,8.975628939446286,8.975628939446286
0.24849699398797592,-9.058806156499333,9.871664063756983,8.975586018435063,8.975586018435063
0.250501002004008,-9.05887973693168,9.871885626823955,8.975871395864239,8.975871395864239
0.25250501002004005,-9.058642147306555,9.871744689744473,8.975517038622845,8.975517038622845
0.2545090180360721,-9.058929651533843,9.872133120753851,8.976160939266213,8.976160939266213
0.2565130260521042,-9.058863686951963,9.872162736961045,8.976130420190954,8.976130420190954
0.25851703406813625,-9.058604402684688,9.872011126067749,8.975745869877192,8.975745869877192
0.2605210420841683,-9.05840129737238,9.871859625362848,8.975412326355338,8.975412326355338
0.2625250501002004,-9.058359762111019,9.871879532913141,8.975394354609069,8.975394354609069
0.26452905811623245,-9.058662129136765,9.872235604859107,8.976019770385225,8.976019770385225
0.2665330661322645,-9.058630571763095,9.872245171637182,8.976000628229732,8.976000628229732
0.2685370741482966,-9.058604181044988,9.87225173549311,8.975983201889623,8.975983201889623
0.27054108216432865,-9.058255404882113,9.871922547169765,8.97534228786974,8.97534228786974
0.2725450901803607,-9.058246979197211,9.87192629229587,8.975338352832892,8.975338352832892
0.2745490981963928,-9.058243409588423,9.871927198316541,8.975336013810699,8.975336013810699
0.27655310621242485,-9.058554592684894,9.872241585230007,8.975928261289864,8.975928261289864
0.2785571142284569,-9.058250759603915,9.87191722740319,8.97533282842824,8.97533282842824
0.280561122244489,-9.058562456551263,9.87221786408097,8.975911966755973,8.975911966755973
0.282565130260521,-9.058576638438376,9.872203662293034,8.975910793212675,8.975910793212675
0.28456913827655306,-9.058304720908147,9.871886476394904,8.975351350982772,8.975351350982772
0.2865731462925851,-9.05833366600972,9.871872434565626,8.975363708455088,8.975363708455088
0.2885771543086172,-9.058365945325914,9.871856000205243,8.975376724411424,8.975376724411424
0.29058116232464926,-9.058669699981508,9.872118173460361,8.975910698206471,8.975910698206471
0.2925851703406813,-9.058704786144704,9.872091745474432,8.975916391679268,8.975916391679268
0.2945891783567134,-9.058597424086178,9.871924489550764,8.975654020952645,8.975654020952645
0.29659318637274545,-9.058534828139427,9.871765969971433,8.975440829925052,8.975440829925052
0.2985971943887775,-9.058587424126413,9.871740016046305,8.975462853247555,8.975462853247555
0.3006012024048096,-9.05864261130323,9.871712291298417,8.975485476074542,8.975485476074542
0.30260521042084165,-9.058700717812604,9.871682765260308,8.975508965641799,8.975508965641799
0.3046092184368737,-9.0587617903141,9.871651667701423,8.97553359110435,8.97553359110435
0.3066132264529058,-9.059038061449368,9.871850709246617,8.975980351222063,8.975980351222063
0.30861723446893785,-9.059098466563787,9.871810918369475,8.975995791746858,8.975995791746858
0.3106212424849699,-9.059049756346392,9.871659919794187,8.97580260300153,8.97580260300153
0.312625250501002,-9.0590315476034,9.8715138100499,8.975641874123978,8.975641874123978
0.31462925851703405,-9.05910530060013,9.871477950007412,8.975673288242195,8.975673288242195
0.3166332665330661,-9.059354489128005,9.871637822307228,8.976056852724517,8.976056852724517
0.3186372745490982,-9.059425052481439,9.871592822508777,8.976076356746757,8.976076356746757
0.32064128256513025,-9.059332823647365,9.871362122577263,8.975765068233382,8.975765068233382
0.3226452905811623,-9.059413464008617,9.871323619550473,8.975800115687784,8.975800115687784
0.3246492985971944,-9.059493980985582,9.87128455537684,8.975834498236768,8.975834498236768
0.32665330661322645,-9.05971256220812,9.871404632716562,8.97615105663248,8.97615105663248
0.3286573146292585,-9.059787910186428,9.871357181116315,8.97617247873684,8.97617247873684
0.3306613226452906,-9.059863044759469,9.871309342591749,8.976193326346873,8.976193326346873
0.33266533066132264,-9.05993837532046,9.871260965326085,8.976213820508741,8.976213820508741
0.33466933867735466,-9.060014054635772,9.871212232051567,8.976234280020112,8.976234280020112
0.3366733466933867,-9.059987908152118,9.871038219746687,8.976038821578124,8.976038821578124
0.3386773547094188,-9.060073084694233,9.870997481897664,8.976075779381546,8.976075779381546
0.34068136272545085,-9.06024146992142,9.871063801518558,8.976293803346692,8.976293803346692
0.3426853707414829,-9.06031843251886,9.87101620482031,8.97631655072331,8.97631655072331
0.344689378757515,-9.060367833101033,9.870934081893337,8.976280246008768,8.976280246008768
0.34669338677354705,-9.06040538658574,9.870834094052277,8.976215574078838,8.976215574078838
0.3486973947895791,-9.060488103775363,9.87079469366756,8.97625162815953,8.97625162815953
0.3507014028056112,-9.060615670649325,9.870823955102628,8.9763960941922,8.9763960941922
0.35270541082164325,-9.060684594496486,9.870762294715027,8.976397679985691,8.976397679985691
0.3547094188376753,-9.060729130778054,9.87067553499507,8.976352394924012,8.976352394924012
0.3567134268537074,-9.060834395230366,9.870684191704417,8.976456317507655,8.976456317507655
0.35871743486973945,-9.0609149117709,9.87063964712392,8.976485304086344,8.976485304086344
0.3607214428857715,-9.060962106529592,9.870562670173603,8.976452086089493,8.976452086089493
0.3627254509018036,-9.061037880424541,9.870527145407092,8.976485679935337,8.976485679935337
0.36472945891783565,-9.061108750858638,9.870508264431512,8.97653125965489,8.97653125965489
0.3667334669338677,-9.061176197854738,9.870466373572956,8.976551026020188,8.976551026020188
0.3687374749498998,-9.061241159934898,9.870425562757212,8.976569607421467,8.976569607421467
0.37074148296593185,-9.061323150511255,9.87038716330484,8.97660599957621,8.97660599957621
0.3727454909819639,-9.06136352458318,9.870343148399822,8.976599139590492,8.976599139590492
0.374749498997996,-9.061472654557324,9.870342926062012,8.976697807367628,8.976697807367628
0.37675350701402804,-9.061523145655714,9.870290854598922,8.976692163681667,8.976692163681667
0.3787575150300601,-9.061539608325381,9.870229892868982,8.976646910566707,8.976646910566707
0.3807615230460922,-9.06159653113587,9.870194960936947,8.976664012999937,8.976664012999937
0.38276553106212424,-9.06165043088481,9.870160969003086,8.976679304279342,8.976679304279342
0.38476953907815625,-9.061762641132866,9.870175261804196,8.97679509314814,8.97679509314814
0.3867735470941883,-9.061819391457547,9.870149060862449,8.976820658351995,8.976820658351995
0.3887775551102204,-9.061873277759693,9.8701238215067,8.976844577702463,8.976844577702463
0.39078156312625245,-9.06184634380289,9.87003084695143,8.976728403923328,8.976728403923328
0.3927855711422845,-9.061973133403848,9.870072834120126,8.976884741068464,8.976884741068464
0.3947895791583166,-9.061933248422019,9.869971564829195,8.976748644469666,8.976748644469666
0.39679358717434865,-9.062069087750334,9.870031514414588,8.976930912334865,8.976930912334865
0.3987975951903807,-9.062111658167952,9.87000681462555,8.976945111292915,8.976945111292915
0.4008016032064128,-9.0620518070002,9.869893509705724,8.976779042284338,8.976779042284338
0.40280561122244485,-9.062192393088432,9.869968235693147,8.976980197147077,8.976980197147077
0.4048096192384769,-9.06223077329109,9.869948559531743,8.976995557809337,8.976995557809337
0.406813627254509,-9.062154784105415,9.86982482449815,8.97680456986823,8.97680456986823
0.40881763527054105,-9.062298972711185,9.869914070155216,8.977023321152505,8.977023321152505
0.4108216432865731,-9.062332081216653,9.869898418938083,8.977037877520251,8.977037877520251
0.4128256513026052,-9.062362378093468,9.869884291630715,8.977051390103131,8.977051390103131
0.41482965931863724,-9.062264431106884,9.8697492354521,8.976829329500616,8.976829329500616
0.4168336673346693,-9.062437479534431,9.869873810520133,8.977109105303079,8.977109105303079
0.4188376753507014,-9.062443945304098,9.869847291869798,8.977088791330425,8.977088791330425
0.42084168336673344,-9.062330661719475,9.869702802614468,8.97684352171384,8.97684352171384
0.4228456913827655,-9.06248890856612,9.86982737478654,8.977109881298487,8.977109881298487
0.4248496993987976,-9.062570023341676,9.869865969486339,8.977221484179784,8.977221484179784
0.42685370741482964,-9.062600535485078,9.869867364784788,8.977250513210913,8.977250513210913
0.4288577154308617,-9.06239349684477,9.869656051058314,8.97685432289232,8.97685432289232
0.4308617234468938,-9.062647510572736,9.869869057158967,8.977294755317713,8.977294755317713
0.43286573146292584,-9.062572226949406,9.86979471160644,8.97715315089646,8.97715315089646
0.4348697394789579,-9.062425625945192,9.869631630624701,8.976859337500786,8.976859337500786
0.4368737474949899,-9.062706901454343,9.869875686522613,8.97735512245392,8.97735512245392
0.438877755511022,-9.062602179489028,9.869784575564069,8.977170291586084,8.977170291586084
0.44088176352705405,-9.062444118006773,9.869615554318045,8.976860229101613,8.976860229101613
0.4428857715430861,-9.062747908712376,9.869887001637343,8.977403454098017,8.977403454098017
0.4448897795591182,-9.062448571468199,9.869607934337434,8.976856744402122,8.976856744402122
0.44689378757515025,-9.062765373832292,9.869896274869117,8.977428434890442,8.977428434890442
0.4488977955911823,-9.062448983851114,9.869603856695285,8.976853093649927,8.976853093649927
0.4509018036072144,-9.062778214329189,9.869907034994736,8.977450692077918,8.977450692077918
0.45290581162324645,-9.062619885332541,9.869783503187419,8.977185279290765,8.977185279290765
0.4549098196392785,-9.062443267638184,9.869605914624282,8.976849944457362,8.976849944457362
0.4569138276553106,-9.062784411495985,9.869928002877328,8.977477003561834,8.977477003561834
0.45891783567134264,-9.062431689107324,9.869608854194867,8.976842352726917,8.976842352726917
0.4609218436873747,-9.062780148523428,9.869942273724723,8.977487225356436,8.977487225356436
0.4629258517034068,-9.062778622749125,9.8699510600656,8.977494514652431,8.977494514652431
0.46492985971943884,-9.062409688778873,9.869619757351645,8.976833176098955,8.976833176098955
0.4669338677354709,-9.062765696920206,9.869966659237532,8.977498196586703,8.977498196586703
0.468937875751503,-9.062567269742216,9.869816173524555,8.977169840888488,8.977169840888488
0.47094188376753504,-9.062381261628467,9.869635345130654,8.976822798848351,8.976822798848351
0.4729458917835671,-9.062544306554612,9.86982801693031,8.977160719602395,8.977160719602395
0.4749498997995992,-9.062730105159382,9.870000240814063,8.977499085631592,8.977499085631592
0.47695390781563124,-9.06272166610737,9.870010891144906,8.97750194943255,8.97750194943255
0.4789579158316633,-9.062332083665538,9.869662536147873,8.976805068603733,8.976805068603733
0.48096192384769537,-9.062694337779234,9.870029320700418,8.977495372575087,8.977495372575087
0.48296593186372744,-9.062477112050653,9.869865747930893,8.97713706443107,8.97713706443107
0.4849699398797595,-9.062290959870316,9.869687625132197,8.976792562951744,8.976792562951744
0.48697394789579157,-9.062651800643081,9.870057682822786,8.97748481609742,8.97748481609742
0.4889779559118236,-9.062430144165395,9.869891434351105,8.977119852187746,8.977119852187746
0.49098196392785565,-9.062245657939211,9.869715694579368,8.97677921283322,8.97677921283322
0.4929859719438877,-9.062602043599062,9.87008616851108,8.977467838723982,8.977467838723982
0.4949899799599198,-9.062212925607946,9.869734533580857,8.976768143620715,8.976768143620715
0.49699398797595185,-9.062565153582653,9.870104366671246,8.977452368595669,8.977452368595669
0.4989979959919839,-9.06254861198721,9.870114692667247,8.97744756955186,8.97744756955186
0.501002004008016,-9.062164321391236,9.86976632324471,8.976755473167584,8.976755473167584
0.503006012024048,-9.062508172651267,9.870132135662319,8.977428137740251,8.977428137740251
0.5050100200400801,-9.062288594751331,9.86996424476599,8.977063438375957,8.977063438375957
0.5070140280561122,-9.062115648638011,9.869799096522257,8.976743711750075,8.976743711750075
0.5090180360721442,-9.062448771976971,9.870158953736142,8.977400775836234,8.977400775836234
0.5110220440881763,-9.062430108733256,9.870168279727904,8.977393067291098,8.977393067291098
0.5130260521042084,-9.06240998721133,9.87017756906119,8.977384001055317,8.977384001055317
0.5150300601202404,-9.062048353505498,9.86984446014751,8.976727501438809,8.976727501438809
0.5170340681362725,-9.062365835329416,9.870191809361925,8.977358044347055,8.977358044347055
0.5190380761523046,-9.062159043566249,9.870030399111027,8.977011330513267,8.977011330513267
0.5210420841683366,-9.062001110836722,9.869878044065441,8.976717836876551,8.976717836876551
0.5230460921843687,-9.06230493698215,9.870214667448797,8.977325417618621,8.977325417618621
0.5250501002004008,-9.062105293020913,9.87005868567623,8.976990540024522,8.976990540024522
0.5270541082164328,-9.061954297209816,9.869912514360427,8.976709436292401,8.976709436292401
0.5290581162324649,-9.062242417890596,9.870235587597776,8.977289409764863,8.977289409764863
0.531062124248497,-9.061923208417426,9.86993397957737,8.976702449823518,8.976702449823518
0.533066132264529,-9.061910274123868,9.86994633880964,8.976702927362679,8.976702927362679
0.5350701402805611,-9.062181116987057,9.870254380630042,8.977252406771166,8.977252406771166
0.5370741482965932,-9.062161925606793,9.870261028569448,8.977241576900713,8.977241576900713
0.5390781563126252,-9.061985755318002,9.870120009132876,8.976942741213577,8.976942741213577
0.5410821643286573,-9.061854185004826,9.86998980689762,8.976695002927618,8.976695002927618
0.5430861723446894,-9.062101430530896,9.870274988318632,8.977200534112924,8.977200534112924
0.5450901803607214,-9.061827893960011,9.870009532248254,8.976690647321156,8.976690647321156
0.5470941883767535,-9.06206226556336,9.870283156221554,8.977173104446914,8.977173104446914
0.5490981963927856,-9.062045597427618,9.870288299516643,8.977163076271621,8.977163076271621
0.5511022044088176,-9.061792717513018,9.870040594639251,8.976689429749937,8.976689429749937
0.5531062124248497,-9.062006974019242,9.870294491654843,8.977134187458267,8.977134187458267
0.5551102204408818,-9.061868187387246,9.870177995311371,8.97689343523549,8.97689343523549
0.5571142284569138,-9.061761843214686,9.87006969102694,8.976690170443513,8.976690170443513
0.5591182364729459,-9.061955071557195,9.870303241491271,8.977095789895714,8.977095789895714
0.561122244488978,-9.061940083776001,9.870306333017583,8.97708525947766,8.97708525947766
0.56312625250501,-9.061924131174171,9.870309180971477,8.977073614356328,8.977073614356328
0.565130260521042,-9.061724188498358,9.870106179063255,8.976692062719945,8.976692062719945
0.567134268537074,-9.061890002644894,9.870310205717127,8.977043698855956,8.977043698855956
0.5691382765531061,-9.061786745532352,9.870219476203046,8.976860576496186,8.976860576496186
0.5711422845691382,-9.061702527955122,9.870130709314843,8.97669664620541,8.97669664620541
0.5731462925851702,-9.061847424209974,9.870312852753267,8.977007727544365,8.977007727544365
0.5751503006012023,-9.061759017911697,9.870234780119256,8.976850555668989,8.976850555668989
0.5771543086172344,-9.06168352790013,9.87015426223085,8.976702676002517,8.976702676002517
0.5791583166332664,-9.061806690310409,9.870313049257438,8.976971009144808,8.976971009144808
0.5811623246492985,-9.061671996253635,9.870167615196,8.976705405987563,8.976705405987563
0.5831663326653306,-9.061668883641328,9.870175693019268,8.976710558391094,8.976710558391094
0.5851703406813626,-9.061769991153122,9.870311035666447,8.976935765668106,8.976935765668106
0.5871743486973947,-9.061759458509886,9.87031078227708,8.976925971131427,8.976925971131427
0.5891783567134268,-9.061708227871655,9.870262388554046,8.976831781299074,8.976831781299074
0.5911823647294588,-9.061653438021002,9.870200732371531,8.97672127640527,8.97672127640527
0.5931863727454909,-9.061651475484176,9.870207136768043,8.976725819292568,8.976725819292568
0.595190380761523,-9.061715654499768,9.870302613027565,8.976878213787248,8.976878213787248
0.597194388777555,-9.061688063657472,9.870272168766833,8.976823162428273,8.976823162428273
0.5991983967935871,-9.061645095423323,9.87022164572081,8.976734358553259,8.976734358553259
0.6012024048096192,-9.061690125838096,9.870294180359313,8.976846757177327,8.976846757177327
0.6032064128256512,-9.061678250259122,9.870278502244068,8.97682052115403,8.97682052115403
0.6052104208416833,-9.061642555175949,9.870235749787694,8.976745977708138,8.976745977708138
0.6072144288577154,-9.061642864043293,9.870240863502657,8.97675130495122,8.97675130495122
0.6092184368737474,-9.061658693450694,9.87028186001617,8.97680611363774,8.97680611363774
0.6112224448897795,-9.061653718867657,9.8702785670494,8.976798355591141,8.976798355591141
0.6132264529058116,-9.06164798895721,9.870275382557082,8.97679002016423,8.97679002016423
0.6152304609218436,-9.061643079415832,9.870254117230486,8.97676458187151,8.97676458187151
0.6172344689378757,-9.061645541627446,9.870257747378812,8.976770396089401,8.976770396089401
0.6192384769539078,-9.061647225971573,9.870261215408226,8.976775345417508,8.976775345417508
0.6212424849699398,-9.061625704937644,9.870257519761045,8.976752196139305,8.976752196139305
0.6232464929859719,-9.06164908478676,9.870264150916732,8.976779927234437,8.976779927234437
0.625250501002004,-9.061616125853497,9.870247098981174,8.976733230363722,8.976733230363722
0.627254509018036,-9.061614374295683,9.870243565572615,8.976728155608487,8.976728155608487
0.6292585170340681,-9.061656250919992,9.870270259913191,8.976792450678209,8.976792450678209
0.6312625250501002,-9.061660067344244,9.870272761710345,8.976798378333122,8.976798378333122
0.6332665330661322,-9.061662957860023,9.870274803024438,8.976803012453578,8.976803012453578
0.6352705410821643,-9.061601399950227,9.870223877931242,8.976696966603198,8.976696966603198
0.6372745490981964,-9.061600068428481,9.870219395006233,8.976691335285013,8.976691335285013
0.6392785571142284,-9.061676344009118,9.870285125297174,8.976825330911856,8.976825330911856
0.6412825651302605,-9.061674565276233,9.870276605126756,8.97681530943434,8.97681530943434
0.6432865731462926,-9.061678619983635,9.870277537846047,8.976819904298836,8.976819904298836
0.6452905811623246,-9.061591765369162,9.870197462280617,8.976662163330847,8.976662163330847
0.6472945891783567,-9.06168593884559,9.870279673712957,8.976828644579152,8.976828644579152
0.6492985971943888,-9.061688616997948,9.870275636365108,8.97682708646264,8.97682708646264
0.6513026052104208,-9.061590854652335,9.870180809155872,8.976644901127386,8.976644901127386
0.6533066132264529,-9.061695596099568,9.870275433886588,8.97683321085777,8.97683321085777
0.655310621242485,-9.061699652116177,9.870273330926965,8.976834810618527,8.976834810618527
0.657314629258517,-9.061703815881824,9.870272977257882,8.97683823461772,8.97683823461772
0.6593186372745491,-9.061589708200579,9.870159918805406,8.97662324312797,8.97662324312797
0.6613226452905812,-9.061591786437956,9.870155027473617,8.976620298520128,8.976620298520128
0.6633266533066132,-9.061592910748871,9.870150368170417,8.976616718521441,8.976616718521441
0.6653306613226453,-9.061731042536133,9.870275732450576,8.976865626093288,8.976865626093288
0.6673346693386772,-9.061748680286321,9.87028418302977,8.976889949921928,8.976889949921928
0.6693386773547093,-9.061729994840416,9.870265688198032,8.976854762750493,8.976854762750493
0.6713426853707414,-9.061596276720849,9.870128444406063,8.976598129567739,8.976598129567739
0.6733466933867734,-9.06179401780517,9.870304112885846,8.976950705099041,8.976950705099041
0.6753507014028055,-9.061598346520817,9.870117053029325,8.976588761708456,8.976588761708456
0.6773547094188376,-9.061602001096505,9.870113329983122,8.976588398649335,8.976588398649335
0.6793587174348696,-9.061837004178944,9.870322563664397,8.977007870054468,8.977007870054468
0.6813627254509017,-9.061851450215435,9.870328955511322,8.97702726978884,8.97702726978884
0.6833667334669338,-9.061763842175752,9.870256328153621,8.976876195741022,8.976876195741022
0.6853707414829658,-9.06160905322047,9.87009434723406,8.976576052835446,8.976576052835446
0.6873747494989979,-9.061612180344849,9.870090461781848,8.976575051536557,8.976575051536557
0.68937875751503,-9.061898233943154,9.870346878919232,8.977087355626635,8.977087355626635
0.691382765531062,-9.061910999616918,9.870350892072878,8.977102884881097,8.977102884881097
0.6933867735470941,-9.061922401542272,9.870355227154459,8.977117496089452,8.977117496089452
0.6953907815631262,-9.06162012278378,9.870072333782128,8.976564356186564,8.976564356186564
0.6973947895791582,-9.061940070701556,9.870359824437212,8.977138045442535,8.977138045442535
0.6993987975951903,-9.061797244746021,9.870239602908024,8.976889956185026,8.976889956185026
0.7014028056112224,-9.061629424866052,9.870060110064768,8.976560720494502,8.976560720494502
0.7034068136272544,-9.061968004845449,9.870367761250808,8.977171193159094,8.977171193159094
0.7054108216432865,-9.061977962034574,9.87037056204889,8.977182980828081,8.977182980828081
